year,julian_day,standard_time,leaftemp,GW,leaf_air_temp_diff
2023,223,11,32.1410140737499,0.301250834649259,-2.13045592625011
2023,223,12,34.309807016741,0.325463244752225,-1.95067298325901
2023,223,13,34.7361206375797,0.323811830572966,-1.77504936242034
2023,223,14,35.2092635846735,0.302745847933766,-2.30032641532653
2023,223,15,35.4650985071798,0.278193699429487,-2.33573149282022
2023,223,16,34.5902152287762,0.208968379280219,-2.7581547712238
2023,223,17,35.7076673796086,0.0257793785200335,-1.29763262039139
2023,223,18,35.5692789144662,0.133732450655505,-2.19925108553382
2023,223,19,35.4545923604006,0.0419828374527839,-1.16530763959936
2023,223,20,34.8075011475311,1e-05,-1.1797388524689
2023,223,21,34.1729317688139,1e-05,-1.11373823118615
2023,223,22,33.8864262555191,1e-05,-1.06975374448091
2023,223,23,32.8376748693433,1e-05,-1.19058513065668
2023,224,0,31.9388030969369,1e-05,-1.34939690306306
2023,224,1,29.2417156622607,1e-05,-3.15051433773935
2023,224,2,21.5038324141954,1e-05,-10.3506375858046
2023,224,3,30.5109098635929,1e-05,-1.31645013640714
2023,224,4,30.1257898834813,1e-05,-1.14573011651865
2023,224,5,29.380414872263,1e-05,-1.13643512773698
2023,224,6,27.2721226797486,1e-05,-1.88675732025137
2023,224,7,28.4929554014324,0.0539478310646243,-1.41156459856758
2023,224,8,28.8306344238933,0.19332880357001,-1.82855557610673
2023,224,9,29.5207684320608,0.230884641237949,-1.92063156793916
2023,224,10,31.9491789665193,0.311699882875401,-1.81807103348072
2023,224,11,32.6300808227089,0.320985212154239,-1.92227917729114
2023,224,12,33.6577496264975,0.321523917615287,-2.04377037350249
2023,224,13,34.4523705816903,0.313266554876391,-2.09456941830966
2023,224,14,34.8483869186271,0.301051298000479,-2.4424330813729
2023,224,15,35.3042399296809,0.279378895915218,-3.10814007031912
2023,224,16,36.2265679635304,0.243729791957961,-2.89175203646964
2023,224,17,35.2825139795964,0.19937904310492,-3.25034602040363
2023,224,18,35.904989973509,0.103558818542956,-2.40024002649101
2023,224,19,35.3665498934685,1e-05,-1.52774010653154
2023,224,20,24.0797430207545,1e-05,-11.1812269792455
2023,224,21,22.1361989587117,1e-05,-11.0603810412883
2023,224,22,32.6096912775385,1e-05,-1.25573872246148
2023,224,23,32.5337845846877,1e-05,-1.02435541531231
2023,225,0,30.6492705859927,1e-05,-1.21183941400727
2023,225,1,29.7493292246493,1e-05,-1.1990807753507
2023,225,2,28.5351627922862,1e-05,-1.86192720771383
2023,225,3,25.9367561681704,1e-05,-3.32606383182965
2023,225,4,18.4745577898705,1e-05,-10.0313322101295
2023,225,5,17.0965621731661,1e-05,-9.72484782683391
2023,225,6,18.0764172133512,1e-05,-9.75933278664884
2023,225,7,28.3949164331162,0.127596550945008,-1.7204935668838
2023,225,8,29.8464659014757,0.241779300875623,-1.9673640985243
2023,225,9,30.6697707779309,0.293231691364091,-1.86633922206907
2023,225,10,32.6130652192629,0.316772044245554,-2.06992478073715
2023,225,11,33.7669574525186,0.32460924876959,-1.87248254748143
2023,225,12,35.1766065315709,0.31467821739805,-2.22837346842908
2023,225,13,35.9006758508762,0.303147412630589,-2.42350414912378
2023,225,14,37.1620429686226,0.282501101396958,-2.66632703137745
2023,225,15,37.2337241525085,0.250436695462473,-2.75748584749152
2023,225,16,36.8818288514993,0.217951595825572,-2.40728114850073
2023,225,17,35.855463845984,0.113787684700951,-2.177456154016
2023,225,18,36.7293559332989,0.103999232424038,-2.43946406670108
2023,225,19,33.9715036223119,1e-05,-2.66527637768808
2023,225,20,34.0546138077757,1e-05,-1.23391619222434
2023,225,21,33.1907635141839,1e-05,-1.28542648581612
2023,225,22,31.1931085444191,1e-05,-2.08936145558094
2023,225,23,21.1004992587267,1e-05,-10.9166507412733
2023,226,0,20.117708093867,1e-05,-10.792291906133
2023,226,1,19.2402444120447,1e-05,-10.5106355879553
2023,226,2,18.8802810612674,1e-05,-10.3893189387326
2023,226,3,27.6338378332481,1e-05,-2.02665216675186
2023,226,4,29.1061737256795,1e-05,-1.15986627432052
2023,226,5,28.0669326502398,1e-05,-1.29756734976021
2023,226,6,27.3716497537942,1e-05,-1.89343024620575
2023,226,7,22.5437362362686,0.0500193010077642,-6.37790376373141
2023,226,8,26.6483255671285,0.101047728623015,-3.78717443287151
2023,226,9,29.1485879536887,0.179717713880441,-3.00188204631135
2023,226,10,30.9863998371899,0.234113516504636,-2.60579016281015
2023,226,11,33.6915272794996,0.309293842251775,-2.09962272050041
2023,226,12,33.4505682260868,0.289039112004577,-2.28711177391319
2023,226,13,33.5133237460033,0.248332780076767,-2.6955762539967
2023,226,14,34.2239633320252,0.222080888768636,-2.70787666797478
2023,226,15,34.8920764891563,0.277352591151122,-2.75088351084372
2023,226,16,34.7290727048643,0.198252121858262,-2.96791729513571
2023,226,17,35.8468088950897,0.156312208025556,-2.64769110491034
2023,226,18,35.7396426360911,0.0757217150480141,-2.00172736390895
2023,226,19,35.2804689749324,0.0227359405140868,-1.34739102506762
2023,226,20,34.2020000728957,1e-05,-1.29328992710431
2023,226,21,33.4187658256118,1e-05,-1.34962417438815
2023,226,22,22.6026275682177,1e-05,-10.6830824317823
2023,226,23,27.2127907008669,1e-05,-5.23366929913312
2023,227,0,32.5914062203631,1e-05,-1.03903377963686
2023,227,1,32.5414583842419,1e-05,-1.08734161575812
2023,227,2,32.4018411266696,1e-05,-1.13832887333036
2023,227,3,30.8260414539277,1e-05,-0.973058546072259
2023,227,4,29.862545826498,1e-05,-0.990964173501993
2023,227,5,29.3498829887712,1e-05,-1.2166770112288
2023,227,6,27.9269239966602,1e-05,-2.19450600333977
2023,227,7,30.1167504474158,0.0428872868724692,-1.26321955258415
2023,227,8,32.0320898368141,0.243793608546647,-1.85593016318594
2023,227,9,32.6337691575762,0.272468950132764,-2.15554084242385
2023,227,10,34.5200640239471,0.310223482933384,-1.87587597605287
2023,227,11,35.6990025357159,0.317227589186099,-1.7373674642841
2023,227,12,36.504585918376,0.300390610463874,-2.25714408162403
2023,227,13,36.8745781562528,0.295262536152071,-2.24455184374717
2023,227,14,36.3025882143725,0.239877443551345,-2.99272178562748
2023,227,15,37.7847453206518,0.253291256810455,-2.90465467934822
2023,227,16,36.9507745598068,0.212115479683209,-3.17654544019317
2023,227,17,37.6293211402448,0.0793223856327461,-1.98708885975518
2023,227,18,37.3154671870118,0.0393362660974355,-1.87993281298822
2023,227,19,36.8664731062512,1e-05,-1.19679689374875
2023,227,20,36.0362101424368,1e-05,-1.48013985756322
2023,227,21,31.8527831564052,1e-05,-1.82670684359481
2023,227,22,23.8087758636561,1e-05,-8.9201241363439
2023,227,23,31.9588778006303,1e-05,-1.03440219936974
2023,228,0,31.4981885736179,1e-05,-0.903081426382048
2023,228,1,30.8971998052501,1e-05,-1.08380019474985
2023,228,2,30.393125698854,1e-05,-0.982334301145993
2023,228,3,29.5841944812771,1e-05,-1.05918551872292
2023,228,4,25.9644433998852,1e-05,-2.91199660011476
2023,228,5,27.2144765138387,1e-05,-1.49476348616127
2023,228,6,19.526581358153,1e-05,-8.17491864184696
2023,228,7,26.8158301700781,0.120025856424344,-2.8175498299219
2023,228,8,34.0311129389067,0.199241322534689,1.46037293890667
2023,228,9,33.878041106647,0.280496891434478,-2.24023889335297
2023,228,10,35.1486198852995,0.300115012625649,-2.35828011470051
2023,228,11,35.9140435724905,0.280329855748136,-2.45980642750952
2023,228,12,37.2309382267819,0.292927844128964,-2.36517177321812
2023,228,13,37.8795092398987,0.282432807408535,-2.61661076010132
2023,228,14,38.080422459212,0.272336504243923,-3.11940754078801
2023,228,15,38.6915805350543,0.252517401661374,-2.86020946494565
2023,228,16,38.7905077530559,0.227581339792551,-3.47053224694411
2023,228,17,39.2248091031758,0.115704344330897,-2.45471089682417
2023,228,18,37.6764670590065,0.0708224709029315,-1.30939294099354
2023,228,19,36.2261136292807,1e-05,-2.51128637071934
2023,228,20,34.0239260936434,1e-05,-1.35130390635658
2023,228,21,30.0484652962652,1e-05,-4.84886470373478
2023,228,22,33.7304466031589,1e-05,-1.29144339684107
2023,228,23,30.991877662232,1e-05,-3.37279233776801
2023,229,0,28.9460364358558,1e-05,-4.27386356414425
2023,229,1,29.5718074884068,1e-05,-3.14579251159321
2023,229,2,31.3139942012818,1e-05,-1.18895579871818
2023,229,3,30.2825724918235,1e-05,-2.26556750817651
2023,229,4,31.0979261924514,1e-05,-1.03672380754861
2023,229,5,30.4603622252834,1e-05,-1.12974777471658
2023,229,6,29.1621896415176,1e-05,-1.76589035848242
2023,229,7,29.7564859255742,0.120659425892018,-2.46854407442576
2023,229,8,31.7001937010143,0.23221481173002,-2.47123629898572
2023,229,9,32.1143416853692,0.224685532916933,-2.53976831463076
2023,229,10,34.4696001452132,0.30346873739447,-2.34853985478676
2023,229,11,36.2542421835842,0.299341445299337,-2.46135781641578
2023,229,12,37.2605796968948,0.29040884239491,-2.43013030310524
2023,229,13,37.7212190785132,0.28210031693406,-2.73195092148677
2023,229,14,39.3220131937658,0.253824931305195,-2.79952680623417
2023,229,15,39.3531101415356,0.239187719165775,-3.05022985846442
2023,229,16,37.7124154419627,0.232850402825691,-5.05909455803732
2023,229,17,39.92296526883,0.172226729023761,-2.94793473116997
2023,229,18,39.7818501728503,0.044299506676898,-1.77565982714966
2023,229,19,39.5694083363573,1e-05,-1.26394166364273
2023,229,20,36.4934225779313,1e-05,-0.923737422068683
2023,229,21,35.229814226993,1e-05,-1.87436577300698
2023,229,22,35.6410042470266,1e-05,-1.05717575297344
