year,julian-day,standard-time,leaftemp,GW,leaf-air-temp-diff
2023,218,18,38.7223161575965,0.148456590290377,-2.77769384240349
2023,218,19,38.7593971427189,0.0467123705651205,-1.12871285728114
2023,218,20,38.3430354460687,1e-05,-1.01778455393126
2023,218,21,37.9499616543343,1e-05,-0.92387834566572
2023,218,22,37.3174642777823,1e-05,-0.954255722217702
2023,218,23,36.588712053383,1e-05,-0.937767946616979
2023,219,0,35.7071596455701,1e-05,-0.838420354429907
2023,219,1,34.6620500182545,1e-05,-1.00459998174546
2023,219,2,33.8556484015851,1e-05,-0.893981598414946
2023,219,3,32.8952805209702,1e-05,-0.797359479029815
2023,219,4,31.4737648699578,1e-05,-0.96120513004222
2023,219,5,31.0144424555601,1e-05,-0.738357544439882
2023,219,6,30.2013663598854,1e-05,-0.959433640114586
2023,219,7,30.4396171947395,0.160008924295916,-1.61594280526051
2023,219,8,30.2396856421912,0.304179299246645,-2.72790435780878
2023,219,9,31.5075841963884,0.3590645497881,-2.74168580361164
2023,219,10,32.4934509618216,0.383429573580155,-2.53735903817844
2023,219,11,34.5200467054195,0.375049795919779,-2.39003329458045
2023,219,12,35.7502356284094,0.361371321702179,-2.49620437159064
2023,219,13,36.536937714987,0.345742241539129,-2.69519228501296
2023,219,14,37.6410311737728,0.318735367179028,-2.92149882622719
2023,219,15,37.7826331073684,0.298987997334647,-3.11412689263163
2023,219,16,37.5545459373278,0.270988999960142,-3.55679406267219
2023,219,17,37.4978670621297,0.218093241209894,-3.11850293787035
2023,219,18,38.6366206218347,0.114330299982861,-2.24442937816528
2023,219,19,38.3033685825589,0.0460666090552012,-1.29713141744114
2023,219,20,37.7063176084295,1e-05,-1.13526239157053
2023,219,21,37.4546405567828,1e-05,-0.996199443217222
2023,219,22,36.8020248329116,1e-05,-0.973205167088352
2023,219,23,36.2722426735071,1e-05,-0.858497326492859
2023,220,0,34.943974727218,1e-05,-1.01578527278204
2023,220,1,33.996961736258,1e-05,-0.920118263741962
2023,220,2,33.1286284543324,1e-05,-0.834451545667598
2023,220,3,31.9238708035065,1e-05,-1.15994919649354
2023,220,4,31.8101683789398,1e-05,-1.13788162106023
2023,220,5,30.6437581756951,1e-05,-1.68069182430493
2023,220,6,28.7847863895896,1e-05,-2.1229536104104
2023,220,7,24.984519413987,0.067814351055734,-0.855150586013032
2023,220,8,26.7154334170541,0.349726532552661,-0.843716582945881
2023,220,9,29.6279462608312,0.394533517983274,-1.20749373916884
2023,220,10,32.0465568289961,0.389179203006182,-1.81341317100392
2023,220,11,33.3459628940118,0.390276275755051,-2.11761710598816
2023,220,12,34.7110534319139,0.374625990651111,-2.45449656808614
2023,220,13,35.8914752230553,0.36095897315712,-2.35380477694466
2023,220,14,36.04660290085,0.351208314786099,-2.63960709915005
2023,220,15,37.2725003808324,0.313867938726627,-2.98760961916759
2023,220,16,37.0896617439536,0.283281497414807,-2.90585825604644
2023,220,17,37.3129671950855,0.224303553000758,-2.58784280491447
2023,220,18,37.2028627918398,0.121401666201742,-2.24575720816021
2023,220,19,36.9830857056734,0.0479905532596785,-1.1974942943266
2023,220,20,36.7398841102016,1e-05,-0.888025889798357
2023,220,21,32.3362680860325,1e-05,-0.831321913967528
2023,220,22,31.21808008873,1e-05,-0.859479911269965
2023,220,23,30.0091911442688,1e-05,-0.905328855731184
2023,221,0,30.095150092908,1e-05,-0.973019907091992
2023,221,1,29.8789512422454,1e-05,-1.03782875775455
2023,221,2,30.1021371395537,1e-05,-1.02929286044625
2023,221,3,29.5449281511581,1e-05,-1.03292184884189
2023,221,4,29.296795806199,1e-05,-1.10481419380096
2023,221,5,28.5588821267501,1e-05,-1.55350787324994
2023,221,6,28.7536459144225,1e-05,-1.13731408557752
2023,221,7,28.6390505071405,0.100803790100627,-2.20089949285954
2023,221,8,30.6833630739628,0.286333631652134,-2.23682692603718
2023,221,9,31.6977177080493,0.347962705757229,-2.16533229195068
2023,221,10,32.6452041499351,0.377769806016159,-2.68286585006487
2023,221,11,33.7461546040399,0.381386938468634,-2.15518539596015
2023,221,12,34.7252181398103,0.376764929877694,-2.4288118601897
2023,221,13,35.921143680866,0.360453073329136,-2.27799631913402
2023,221,14,35.1450366692178,0.347393700644253,-3.17293333078221
2023,221,15,37.181170211385,0.312987279433296,-2.74206978861496
2023,221,16,36.39751118263,0.282453831040541,-3.12644881736995
2023,221,17,37.0432715095768,0.224254139353858,-2.87234849042318
2023,221,18,37.2468986190913,0.121201609522528,-2.35115138090865
2023,221,19,36.992908253053,0.0402219091396148,-1.22950174694704
2023,221,20,36.4060237415085,1e-05,-1.1064662584915
