year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,P0,P1,P2,P3,P4,P5,P-PD,P-MD,E-MD,GW,leaf-air-vpd,leaftemp,leaf-air-temp-diff,Anet-la,ci,PPFD,S-P-MD,S-E-MD,S-GW,S-leaf-air-vpd,S-leaftempt,S-Anet-la,S-ci,S-PPFD,S-E-tree,Anet-tree,Pcrit,Ecrit,P-leaf,P-stem,P-root,K-stem,K-leaf,K-plant,K-xylem,K-root-1,K-root-2,K-root-3,K-root-4,K-root-5,K-root-all,E-root-1,E-root-2,E-root-3,E-root-4,E-root-5,water-content,water-content-delta,end-rain,end-ground-water,end-E,end-drainage,end-soil-evap,end-ET,end-Anet-la,end-total-water-input,end-PLC-plant,end-PLC-xylem,end-runoff
2023,234,4,0.0,0.0,0.8487333,24.26895,28.62,1.006284643747,0.010033911872,0.820394076434,0,0,0,0,0.836254076434,0.836254076434,0.0,0.0,0.824547430952,23.225792712284,-1.043157287716,-0.830164427055,40.626201705389,0.0,0.836254076434,0.0,0.0,0.945291143197,23.925014824864,-0.87139046342,40.626201705389,0.0,0.0,-0.850777445237,0.836254076434,0.0,0.836254076434,0.836254076434,0.820394076434,549.491405585368,467.869594600202,47.665383802244,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,0.0,0,0,0,0,21.27293899262,0.0,0.0,0,0.0,0.0,0.0,0.0,-2.95318212095,0.0,70.762200799759,12.666692717671,0
2023,234,5,0.0,0.0,1.148333,24.26258,28.07,1.080228969742,0.010045595093,0.820263858497,0,0,0,0,0.836123858497,0.836123858497,0.0,0.0,0.916303427566,23.323840565527,-0.938739434473,-0.835825571981,40.626201705389,0.0,0.836123858497,0.0,0.0,1.026589257076,23.960334727674,-0.873526405587,40.626201705389,0.0,0.0,-0.854675988784,0.836123858497,0.0,0.836123858497,0.836123858497,0.820263858497,549.491405585368,467.869594600202,47.665383802244,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,0.0,0,0,0,0,21.27293899262,0.0,0.0,0,0.0,0.0,0.0,0.0,-3.062798802854,0.0,70.762200799759,12.666692717671,0
2023,234,6,0.54704595186,1.58,0.8918667,24.18945,27.6,0.989300765923,0.010057270862,0.820133991388,0,0,0,0,0.835993991388,0.835993991388,0.0,0.0,0.812887239199,23.173426693635,-1.016023306365,-0.827156611589,40.626201705389,0.733995919283,0.835993991388,0.0,0.0,0.930456554385,23.856375860975,-0.86725450396,40.626201705389,0.722561470974,0.0,-0.847205557775,0.835993991388,0.0,0.835993991388,0.835993991388,0.820133991388,549.491405585368,467.869594600202,47.665383802244,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,0.0,0,0,0,0,21.27293899262,0.0,0.0,0,0.0,0.0,0.0,0.0,-3.076833559622,0.0,70.762200799759,12.666692717671,0
2023,234,7,51.422319474836,0.0,0.4515,24.8494,27.61,1.108339239032,0.009998817359,0.691805432275,0,0,0,0,0.707665432275,2.69877896948,3.877087735113,793.115284335119,0.47358602955,21.060916171936,-3.788483828064,3.62603232361,39.917734953852,75.717056289365,2.722600612955,3.904715438688,626.273523395885,0.604024995771,21.901579558833,2.838840828597,39.923703145511,63.054638821789,3.893469658525,3.159264944737,2.987174274617,4.144155536344,2.702436091502,2.256684841426,1.861285772124,549.491405585368,467.869594600203,104.550092363165,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,3.888285100413,0,0,0,0,22.85293899262,1.58,1.58,0,0.0,0.0,0.0,0.0,-3.049940007989,1.58,70.762200799759,12.666692717671,0
2023,234,8,156.455142231947,0.0,1.2514,26.67121,28.48,1.578296470384,0.010010522649,0.762397466247,0,0,0,0,0.778257466247,2.685213533343,3.289538572404,254.357093958767,1.252912383609,24.992560387529,-1.678649612471,9.692029613058,34.719981503671,214.480173040947,2.685213533343,3.289538572404,233.50095822004,1.36482160634,25.586284496399,8.669550840381,34.871240028322,194.092841680946,3.289538572404,9.232640893306,2.906840787018,3.499509119579,2.685776058552,2.307575710506,1.969693488286,549.491405585369,467.869594600203,92.763679594716,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,3.299039044816,0,0,0,0,21.937943044899,-0.914995947721,0.0,0,0.910791577941,0.0,0.0,0.910791577941,11.373353801053,0.0,35.869296268271,12.666692717671,0
2023,234,9,205.689277899344,0.0,1.167,28.79061,29.42,1.973107925939,0.01043192486,0.830604769462,0,0,0,0,0.846464769462,2.685937006914,2.803270979285,159.539442405976,1.702262704966,27.550546045141,-1.240063954859,10.79230545809,30.141279109717,272.260095663858,2.685937006914,2.803270979285,147.063367673617,1.846673628347,28.221494827695,10.483100978528,29.577460178384,272.260095663858,2.803270979285,10.678009920301,3.05420189876,2.953914045929,2.689659140509,2.367365287831,2.077085173774,549.491405585368,467.869594600202,81.809871255531,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,2.811367068756,0,0,0,0,21.116861759082,-0.821081285818,0.0,0,0.769515185639,0.0,0.048013886401,0.81752907204,33.237507215902,0.0,43.099045455748,12.666692717671,0
2023,234,10,318.927789934354,0.0,0.9318666,31.64443,30.56,2.770453351985,0.011472667021,0.896052437967,0,0,0,0,0.911912437967,2.623581198485,2.358022471874,86.593479495124,2.638106487172,31.130257523634,-0.514172476366,10.625367530256,21.606420083859,422.147967478801,2.623581198485,2.358022471874,80.223220927245,2.847589729787,31.937992126193,9.960869591229,21.381420987392,422.147967478801,2.358022471874,10.409614589195,2.916005852049,2.508534544547,2.628990544111,2.357887196352,2.111193716298,549.49140558537,467.869594600201,73.870264233729,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,2.364832645078,0,0,0,0,20.349650985789,-0.767210773292,0.0,0,0.655763579158,0.0,0.108420077237,0.764183656396,38.440835713084,0.0,49.81807765798,12.666692717671,0
2023,234,11,365.973741794311,0.0,1.047967,33.60165,31.73,3.367718855956,0.014231608809,0.957160374057,0,0,0,0,0.973020374057,2.609590555929,2.033139375749,59.010731090124,3.337841648034,33.497715540384,-0.103934459616,8.046685221,19.491695835506,484.420223401917,2.609590555929,2.033139375749,55.085133172358,3.575710261011,34.310289283543,7.420130192249,19.748899761465,484.420223401917,2.033139375749,7.857955646968,2.948859446695,2.16291422952,2.611827042651,2.378075711694,2.163185955559,549.491405585369,467.8695946002,66.734620103627,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,2.039011258423,0,0,0,0,19.568113366118,-0.781537619671,0.0,0,0.551607485441,0.0,0.227383819686,0.778991305126,37.474612521102,0.0,54.688208082092,12.666692717671,0
2023,234,12,399.343544857768,1.58,2.348333,35.09013,32.87,3.908800464547,0.019274631363,1.014934673068,0,0,0,0,1.030794673068,2.616274264122,1.783277387743,43.81887255851,3.942641387788,35.198640398668,0.108510398668,6.130471511918,18.940311746995,528.590079347383,2.616274264122,1.783277387743,41.765145730109,4.136513772316,35.808952316877,5.736009070173,19.339503053928,528.590079347383,1.783277387743,6.014699288193,2.947174604827,1.883508435298,2.61835992077,2.41333538196,2.222905321571,549.491405585371,467.869594600201,60.422554597389,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,1.788427647347,0,0,0,0,18.810466497842,-0.757646868276,0.0,0,0.475608231891,0.0,0.2798431474,0.755451379291,28.288640329084,0.0,59.065190151635,12.666692717671,0
2023,234,13,386.761487964989,0.0,1.799,36.00891,33.94,4.37456608387,0.009998817359,0.9925130999,0,0,0,0,1.0083730999,2.623130788927,1.883508435298,41.852141223585,4.359929436746,35.963954365079,-0.044955634921,5.686194871708,19.568432465274,511.935871367945,2.623130788927,1.883508435298,39.586962305126,4.609406023759,36.716434123343,5.223818604824,20.173664921834,511.935871367945,1.883508435298,5.547576803652,2.893564132564,1.983739482853,2.629772699293,2.413224533009,2.21298257227,549.491405585372,467.869594600201,62.486942027635,142.404815403982,326.261924565606,0,0,0,0,326.261924565606,1.888948170851,0,0,0,0,19.660301969575,0.849835471733,1.58,0,0.417158516269,0.0,0.311080336902,0.728238853171,21.652917437493,1.58,62.936991637087,12.666692717671,0
