year,julian-day,standard-time,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa,GW,E-MD,P-PD,P-MD,leaftemp
2023,211,21,0.0,0.0,1.151167,37.41275,39.76000000000005,5.067308558863286,,,,,0.33440245214412057
2023,211,22,0.0,0.0,1.767,36.73289,38.14000000000004,4.825156851980004,,,,,0.3887479903485018
2023,211,23,0.0,0.0,3.031,33.06057,36.69,3.399621165552608,,,,,0.49289958409395995
2023,212,0,0.0,6.32,1.545667,32.026,35.410000000000025,3.040998325625811,,,,,0.3573435943800361
2023,212,1,0.0,0.51,0.0,26.92423,34.34000000000003,1.0763018668486306,,,,,2.557493890510786
2023,212,2,0.0,0.0,2.759,27.52752,33.24000000000001,1.4377009004890633,,,,,0.24839484696748487
2023,212,3,0.0,0.0,1.884333,27.10725,32.24000000000001,1.3992526627498638,,,,,0.29449108645254357
2023,212,4,0.0,0.0,0.8840333,26.87453,31.350000000000023,1.33522445983989,,,,,0.3374166563760603
2023,212,5,0.0,0.0,0.6776,26.6531,30.460000000000036,1.3160509879308688,,,,,0.3960990336323037
2023,212,6,7.11159737417943,6.32,1.287,26.79685,29.700000000000045,1.3919312370166377,,,,,0.32514526668005606
2023,212,7,77.13347921225382,0.0,1.281667,27.73093,29.970000000000027,1.5390008590555733,,,,,0.7239129781955835
2023,212,8,166.3019693654267,0.0,1.001367,29.45491,31.110000000000017,2.0070047504397435,,,,,1.1114979882023084
2023,212,9,251.09409190371989,0.0,1.497667,30.93671,32.49000000000001,2.521294265961947,,,,,2.969238585526224
2023,212,10,322.75711159737415,0.0,1.196333,31.9119,33.79000000000002,2.80738053629956,,,,,4.422819927502262
2023,212,11,373.0853391684901,0.0,1.336733,33.83244,35.44,3.4194911040213336,,,,,5.4269215746846555
2023,212,12,397.7024070021882,6.32,0.9703,34.569,37.200000000000045,3.698799873774653,,,,,5.522262770921998
2023,212,13,394.9671772428884,0.0,1.777667,36.18874,38.860000000000014,4.320214856658798,,,,,6.37241603405734
2023,212,14,365.9737417943107,0.0,1.532333,36.72261,40.43000000000001,4.56585752660327,,,,,6.4031361673618825
2023,212,15,312.36323851203497,0.0,1.398533,37.85198,41.620000000000005,4.978548393224743,,,,,6.1105318917423235
2023,212,16,227.0240700218818,0.0,1.274767,38.30824,42.26000000000005,5.0708852616862945,,,,,5.341889750931881
2023,212,17,164.11378555798686,0.0,1.2434,38.68349,42.26000000000005,5.329830705503241,,,,,4.730336786224752
2023,212,18,65.64551422319474,6.32,1.967,38.3274,41.80000000000001,5.250402015763052,,,,,3.1154855159348767
2023,212,19,18.052516411378555,0.0,2.015,38.07811,40.99000000000001,5.280618831573557,,,,,2.12188660813385
2023,212,20,0.0,0.0,2.593667,36.96852,39.450000000000045,4.986812486975788,,,,,0.9706112049173501
2023,212,21,0.0,0.0,1.868333,36.29625,37.83000000000004,4.671672246392616,,,,,0.09417772796390875
2023,212,22,0.0,0.0,3.588333,35.59769,36.420000000000016,4.354498002653095,,,,,0.2673948391424193
2023,212,23,0.0,0.0,4.839,30.44246,35.210000000000036,2.486421567526991,,,,,0.7598373363936387
2023,213,0,0.0,6.32,1.1921,31.38223,34.18000000000001,3.015791719976411,,,,,0.5239857928523548
2023,213,1,0.0,0.0,2.135,28.32287,33.27000000000004,1.9373347769661111,,,,,0.8174825856113256
2023,213,2,0.0,0.0,1.372333,28.78381,32.34000000000003,2.0615747103005786,,,,,0.4874793442917469
2023,213,3,0.0,0.0,1.516333,27.83255,31.44,1.7130642944905232,,,,,0.5396552397390196
2023,213,4,0.0,0.0,1.1521,27.47104,30.640000000000043,1.6992953408132037,,,,,0.49616025636884725
2023,213,5,0.0,0.0,0.7427,27.08014,29.90000000000003,1.5940998241473594,,,,,0.5251296136299228
2023,213,6,7.11159737417943,6.32,0.2327667,26.93101,29.30000000000001,1.5163154321761074,,,,,0.49522722057657526
2023,213,7,79.32166301969364,0.0,0.8556333,28.82222,29.620000000000005,1.920980555503493,,,,,0.8274660113865718
2023,213,8,169.03719912472647,0.0,2.097667,30.61852,30.680000000000007,2.47833101986375,,,,,1.3322704096558047
2023,213,9,253.82932166301967,0.0,1.588333,32.08973,32.08000000000004,3.135790821501097,,,,,3.0746752312687873
2023,213,10,325.49234135667393,0.0,0.6329,33.2535,33.710000000000036,3.615721952431769,,,,,4.805523153391081
2023,213,11,375.2735229759299,0.0,1.4492,35.09339,35.51000000000005,4.109033755683899,,,,,5.84777616800704
2023,213,12,399.890590809628,6.32,1.761667,36.66388,37.26000000000005,4.674766086348286,,,,,5.705316477734704
2023,213,13,397.1553610503282,0.0,1.0583,37.60126,38.870000000000005,4.966072272205151,,,,,6.194115711257291
2023,213,14,335.33916849015316,0.0,1.051867,38.33983,40.25,5.280410184435952,,,,,6.380587311873762
2023,213,15,291.57549234135666,0.0,1.595867,39.04459,41.24000000000001,5.66024331846614,,,,,5.826434968696077
2023,213,16,264.7702407002188,0.0,2.775,39.51457,41.74000000000001,5.773672209543634,,,,,4.268770314739361
2023,213,17,176.1487964989059,0.0,2.556333,39.35632,41.75,5.883860322851428,,,,,3.7589031349288273
2023,213,18,86.43326039387308,6.32,1.631,39.17884,41.35000000000002,5.708154548056292,,,,,3.4840222604212934
2023,213,19,15.86433260393873,0.0,1.831,38.06131,40.59000000000003,5.306003054813093,,,,,2.6011669389803576
2023,213,20,0.0,0.0,1.447,37.07278,38.900000000000034,4.987111484253894,,,,,1.3103572456056052
2023,213,21,0.0,0.0,0.6680333,36.55151,37.23000000000002,4.760313435098364,,,,,0.43499999999999694
2023,213,22,0.0,0.0,0.0,35.41277,35.76000000000005,4.32822380281821,,,,,0.4530575141316043
2023,213,23,0.0,0.0,0.6898333,34.35789,34.379999999999995,3.9817205890391696,,,,,0.5497373110050919
2023,214,0,0.0,6.32,1.476333,34.92086,33.110000000000014,4.166901919118636,,,,,0.7400412901393484
2023,214,1,0.0,0.0,1.671,34.35544,31.99000000000001,3.9863780058132305,,,,,0.5734544445725397
2023,214,2,0.0,0.0,2.505666,33.84043,30.920000000000016,3.7746216558322305,,,,,0.4841229182759253
2023,214,3,0.0,0.0,1.679,33.34215,29.920000000000016,3.57516793621995,,,,,0.3443149398120531
2023,214,4,0.0,0.0,2.063,32.99234,29.05000000000001,3.5048587093027774,,,,,0.3521166157839069
2023,214,5,0.0,0.0,1.857667,32.56834,28.370000000000005,3.393473403899952,,,,,0.27636529770898777
2023,214,6,6.017505470459518,6.32,0.0,31.86803,27.890000000000043,3.188278073259485,,,,,0.6402885634184359
2023,214,7,68.38074398249452,0.0,0.6899999,32.60463,28.370000000000005,3.3756088330203893,,,,,1.204572307686195
2023,214,8,160.28446389496716,0.0,1.051867,34.37981,29.760000000000048,3.9479960258793088,,,,,1.948961974430949
2023,214,9,232.49452954048135,0.0,1.193667,35.05898,31.410000000000025,4.084531296509702,,,,,3.3928703842682273
2023,214,10,310.17505470459514,0.0,1.683867,35.78335,33.25,4.315099518514103,,,,,5.194492542855151
2023,214,11,302.5164113785558,0.0,0.7974333,37.01638,35.200000000000045,4.713824271932098,,,,,6.309433413548317
2023,214,12,398.7964989059081,6.32,0.9191666,38.07801,37.09000000000003,5.131879505860506,,,,,5.623817653516159
2023,214,13,283.91684901531727,0.0,1.385367,39.67261,38.80000000000001,5.818171192963584,,,,,6.313720729050697
2023,214,14,384.5733041575492,0.0,3.020333,39.98744,40.30000000000001,5.96527124772314,,,,,5.238774771939631
2023,214,15,305.2516411378556,0.0,2.951,40.68895,41.410000000000025,6.406346771331884,,,,,5.298104482842055
2023,214,16,235.77680525164112,0.0,3.041667,40.98085,42.02000000000004,6.591747077405982,,,,,4.478060716178127
2023,214,17,168.4901531728665,0.0,2.521667,40.83821,42.120000000000005,6.535877111564166,,,,,4.167141639594753
2023,214,18,85.88621444201313,6.32,3.236333,39.92672,41.77000000000004,6.148316413937669,,,,,3.1781327501817476
2023,214,19,14.22319474835886,0.0,2.663,38.88052,41.02000000000004,5.746259400829359,,,,,2.3433493361236417
2023,214,20,0.0,0.0,1.921667,38.07415,39.30000000000001,5.454395776282341,,,,,0.8956019080918572
2023,214,21,0.0,0.0,0.1443,37.24584,37.59000000000003,5.124186761775762,,,,,0.24030073750291336
2023,214,22,0.0,0.0,0.237,35.65984,36.10000000000002,4.535046329576547,,,,,0.2855015080715174
2023,214,23,0.0,0.0,0.4395,35.3301,34.68000000000001,4.3722606594794255,,,,,0.6728690643637724
2023,215,0,0.0,6.32,1.604333,34.74137,33.379999999999995,4.14601633807022,,,,,0.5680448925921252
2023,215,1,0.0,0.0,1.452333,33.84055,32.24000000000001,3.798558774259612,,,,,0.3888444419044742
2023,215,2,0.0,0.0,2.047,33.1921,31.15000000000003,3.5929184670242775,,,,,0.4368479267561092
2023,215,3,0.0,0.0,1.543,32.85995,30.140000000000043,3.5087276639160594,,,,,0.4867009120371348
2023,215,4,0.0,0.0,0.8252,32.3311,29.24000000000001,3.383662394078902,,,,,0.49781466877186903
2023,215,5,0.0,0.0,1.639,30.98005,28.40000000000003,2.98864473745905,,,,,0.5037801548735764
2023,215,6,6.564551422319474,6.32,1.247,30.57107,27.710000000000036,2.8673595974746733,,,,,0.5668578108995039
2023,215,7,68.38074398249452,0.0,0.04046667,32.3606,28.0,3.2057524670317328,,,,,1.0168456126669376
2023,215,8,130.1969365426696,0.0,0.4906333,32.94712,29.480000000000015,3.4767430349316126,,,,,1.5982160193304435
2023,215,9,212.253829321663,0.0,0.53,34.94655,31.210000000000036,4.19367873617351,,,,,3.15580329622181
2023,215,10,326.0393873085339,0.0,0.6860666,36.36091,33.19,4.707019668153797,,,,,4.930408479809533
2023,215,11,375.2735229759299,0.0,1.215,38.29921,35.31,5.396326270272337,,,,,6.293598158269861
2023,215,12,400.9846827133479,6.32,1.335,39.022,37.360000000000014,5.749024717480844,,,,,6.427674108450461
2023,215,13,396.0612691466083,0.0,2.156333,40.33106,39.19,6.262687189913998,,,,,6.478904228339851
2023,215,14,285.0109409190372,0.0,2.268333,40.37727,40.77000000000004,6.272505695512949,,,,,6.634364660195011
2023,215,15,315.6455142231947,0.0,2.972333,41.11134,41.900000000000034,6.671764409766577,,,,,5.107878718215618
2023,215,16,247.81181619256017,0.0,2.303,41.62411,42.5,7.098976965096845,,,,,5.098419144968152
2023,215,17,166.84901531728664,0.0,3.052333,41.2696,42.55000000000001,6.974763304728484,,,,,4.447552073269571
2023,215,18,85.88621444201313,6.32,2.193667,41.03686,42.110000000000014,6.971029428092327,,,,,3.752136428460161
2023,215,19,14.22319474835886,0.0,2.801666,39.88258,41.21000000000003,6.584452414678675,,,,,2.3037360959971105
2023,215,20,0.0,0.0,2.020333,38.53931,39.19,6.081873415817177,,,,,1.0031713601263632
2023,215,21,0.0,0.0,0.7315666,37.42692,37.170000000000016,5.705177947368211,,,,,0.22666666666666505
2023,215,22,0.0,0.0,1.815,36.65768,35.39000000000004,5.420572716852598,,,,,0.579628712577669
2023,215,23,0.0,0.0,0.6170666,35.37902,33.68000000000001,4.890492568484892,,,,,0.6331666447310688
2023,216,0,0.0,6.32,1.209667,34.15916,32.08000000000004,4.534546128621637,,,,,0.6207343321511322
2023,216,1,0.0,0.0,0.0,32.634,30.670000000000016,3.978313139948881,,,,,0.4965324203357172
2023,216,2,0.0,0.0,0.7009667,30.38805,29.32000000000005,3.4538665231470125,,,,,0.8318069353989413
2023,216,3,0.0,0.0,0.0,28.51944,28.06,2.8952197109229414,,,,,0.40589749663896457
2023,216,4,0.0,0.0,0.0,26.68282,26.94,2.434030786573129,,,,,1.0429898263059805
2023,216,5,0.0,0.0,0.0,25.75682,25.879999999999995,2.2120841612791335,,,,,0.7959428371434721
2023,216,6,6.564551422319474,6.32,0.0,26.80524,24.970000000000027,2.439512380003035,,,,,0.4168033109273488
2023,216,7,82.60393873085339,0.0,0.7615333,29.2985,25.090000000000032,3.0384786600186096,,,,,1.5128202140373457
2023,216,8,172.3194748358862,0.0,1.236967,32.46232,26.69,3.9125995653001944,,,,,1.4439682975898203
2023,216,9,258.20568927789935,0.0,1.681667,34.57076,28.730000000000015,4.585338388372315,,,,,3.0479150432896103
2023,216,10,329.8687089715536,0.0,1.2903,36.82166,31.03000000000003,5.290811955377067,,,,,5.01680177005231
2023,216,11,379.6498905908096,0.0,1.740333,38.13946,33.49000000000001,5.8156152594982204,,,,,6.39860878976395
2023,216,12,402.07877461706784,6.32,1.4961,39.42632,35.870000000000005,6.413602011911289,,,,,6.376462795137895
2023,216,13,399.34354485776805,0.0,1.457667,41.03454,38.03000000000003,7.060300753452823,,,,,6.707747593475608
2023,216,14,371.44420131291025,0.0,1.498767,41.19265,39.920000000000016,7.125101482023489,,,,,6.562484285695469
2023,216,15,318.3807439824945,0.0,2.561667,41.87479,41.34000000000003,7.462584783156824,,,,,5.980624502879651
2023,216,16,245.62363238512037,0.0,0.8780667,42.10067,42.18000000000001,7.544730373189928,,,,,4.940814991251723
2023,216,17,165.20787746170677,0.0,1.505667,42.52757,42.450000000000045,7.761094454134623,,,,,5.117079245038129
2023,216,18,83.6980306345733,6.32,0.8569,41.96288,42.160000000000025,7.527550849143668,,,,,4.44680222182188
2023,216,19,13.676148796498904,0.0,0.1465,40.98174,41.22000000000003,7.07558411903558,,,,,3.4822530222703674
2023,216,20,0.0,0.0,0.0,37.96871,39.06,5.885079443496274,,,,,2.440596466258017
2023,216,21,0.0,0.0,0.0,37.10261,36.97000000000003,5.512487789703542,,,,,1.0029221194977114
2023,216,22,0.0,0.0,0.0,35.33635,35.120000000000005,4.940318711844672,,,,,0.9317859196188787
2023,216,23,0.0,0.0,1.868333,37.54842,33.39000000000004,5.608791180877808,,,,,1.8247564525467812
2023,217,0,0.0,6.32,3.167,36.29045,31.82000000000005,5.151284946244116,,,,,1.0997057687298797
2023,217,1,0.0,0.0,2.351,34.9695,30.430000000000007,4.748249204781307,,,,,0.7536411612962783
2023,217,2,0.0,0.0,1.0481,32.76416,29.120000000000005,3.998489380400878,,,,,0.3803288051147323
2023,217,3,0.0,0.0,1.085433,32.34478,27.930000000000007,3.948917307562768,,,,,0.6939700601931217
2023,217,4,0.0,0.0,0.1534,30.73828,26.870000000000005,3.5454099405589172,,,,,0.5671370596641024
2023,217,5,0.0,0.0,0.0,27.47189,25.910000000000025,2.677165951224644,,,,,1.072642116976166
2023,217,6,6.564551422319474,6.32,0.0,26.18748,25.120000000000005,2.3220604023373084,,,,,0.8356251817917192
2023,217,7,81.50984682713347,0.0,0.4346333,30.43699,25.32000000000005,3.386828185092684,,,,,1.7384076366350647
2023,217,8,171.77242888402623,0.0,1.537667,32.22508,26.970000000000027,3.806806032624238,,,,,1.2289607172096444
2023,217,9,257.11159737417944,0.0,1.001367,34.95406,29.04000000000002,4.691018604886699,,,,,3.0262095836944995
2023,217,10,329.32166301969363,0.0,1.292333,36.76699,31.32000000000005,5.415868375536591,,,,,5.048223559937802
2023,217,11,379.6498905908096,0.0,1.086233,38.14336,33.73000000000002,5.916320543093629,,,,,6.154069791609451
2023,217,12,403.1728665207877,6.32,1.3521,39.76739,36.03000000000003,6.514796512418378,,,,,6.282560739415452
2023,217,13,399.890590809628,0.0,2.225667,41.53598,38.110000000000014,7.342547588833011,,,,,6.771518990924005
2023,217,14,370.35010940919034,0.0,1.100967,42.32436,39.93000000000001,7.73892744761389,,,,,6.416285486513551
2023,217,15,318.3807439824945,0.0,2.601666,42.92059,41.29000000000002,8.042497912213324,,,,,5.9147083613649105
2023,217,16,247.81181619256017,0.0,3.135,43.32264,42.110000000000014,8.283090815348238,,,,,4.7680912789547625
2023,217,17,166.84901531728664,0.0,3.383,43.2481,42.39000000000004,8.271511850422357,,,,,4.454506145466635
2023,217,18,84.79212253829321,6.32,2.631,42.38976,42.120000000000005,7.872591298842131,,,,,3.721414754871834
2023,217,19,13.129102844638949,0.0,1.697667,41.35817,41.18000000000001,7.441735890011613,,,,,2.4333875564734866
2023,217,20,0.0,0.0,1.817667,39.94354,38.98000000000002,6.90742558792481,,,,,1.072473775903168
2023,217,21,0.0,0.0,0.4199,38.80135,36.82000000000005,6.4579997325999505,,,,,0.3190611226708769
2023,217,22,0.0,0.0,0.0,34.53737,34.920000000000016,4.951304531276345,,,,,1.38461185896987
2023,217,23,0.0,0.0,0.5320333,36.24469,33.160000000000025,5.463476736351972,,,,,1.186550790222558
2023,218,0,0.0,6.32,1.407,36.11815,31.56,5.446969568664429,,,,,1.5693638130713297
2023,218,1,0.0,0.0,1.793667,34.66981,30.15000000000003,4.9523391955487845,,,,,1.0508620799663055
2023,218,2,0.0,0.0,2.300333,34.64737,28.83000000000004,4.916796333868082,,,,,0.9095893456817608
2023,218,3,0.0,0.0,2.935,34.59467,27.629999999999995,4.903406021111322,,,,,0.8536831965079333
2023,218,4,0.0,0.0,1.500333,32.35368,26.56,4.181721690419272,,,,,0.48197798474388615
2023,218,5,0.0,0.0,0.0,29.24023,25.57000000000005,3.321892100266972,,,,,1.4356570311572026
2023,218,6,6.017505470459518,6.32,0.0,27.17418,24.74000000000001,2.767821166978022,,,,,1.3144485535767472
2023,218,7,80.96280087527352,0.0,0.4804333,30.31328,24.910000000000025,3.4052382891985364,,,,,1.924655813385864
2023,218,8,171.2253829321663,0.0,0.7293666,33.0543,26.620000000000005,4.149525263100661,,,,,2.2370783277401007
2023,218,9,256.5645514223195,0.0,0.5369,35.11327,28.69,4.788874233023461,,,,,3.1498245101028166
2023,218,10,329.32166301969363,0.0,0.7028666,36.29423,30.910000000000025,5.26699886196786,,,,,5.157084932401249
2023,218,11,379.6498905908096,0.0,0.9064667,37.17246,33.210000000000036,5.406665632943835,,,,,6.216860139974197
2023,218,12,402.07877461706784,6.32,2.239,38.72171,35.410000000000025,5.8910152324945235,,,,,6.133267889143603
2023,218,13,333.15098468271333,0.0,2.263,39.72682,37.420000000000016,6.2765015353685,,,,,6.579294119517009
2023,218,14,369.8030634573304,0.0,2.228333,40.67766,39.19,6.397524646961054,,,,,5.949069254933917
2023,218,15,348.4682713347921,0.0,1.5943,41.73093,40.56,6.764499508238707,,,,,5.494357206362823
2023,218,16,262.58205689277895,0.0,2.964333,41.99281,41.410000000000025,6.8523555659011866,,,,,5.461734563711829
2023,218,17,194.7483588621444,0.0,2.884333,42.34235,41.75,6.670272745891727,,,,,4.717706304739391
2023,218,18,101.75054704595183,6.32,2.193667,41.50001,41.58000000000004,6.262302597438004,,,,,3.721160586579287
2023,218,19,13.129102844638949,0.0,2.945667,39.88811,40.82000000000005,5.503911640302875,,,,,2.522527392208942
2023,218,20,0.0,0.0,2.236333,39.36082,38.96000000000003,5.307957362531302,,,,,0.73710771110997
2023,218,21,0.0,0.0,2.756333,38.87384,37.129999999999995,5.115532470225187,,,,,0.12437622137870398
2023,218,22,0.0,0.0,2.468333,38.27172,35.52000000000004,4.873929119462755,,,,,0.12843069899539053
2023,218,23,0.0,0.0,2.489666,37.52648,34.05000000000001,4.601891221421484,,,,,0.086602540378442
2023,219,0,0.0,6.32,3.028333,36.54558,32.710000000000036,4.204159129726134,,,,,0.20755186768077735
2023,219,1,0.0,0.0,2.001667,35.66665,31.53000000000003,4.030445140595192,,,,,0.17434002536550253
2023,219,2,0.0,0.0,2.420333,34.74963,30.410000000000025,3.638113911487528,,,,,0.20772578077840853
2023,219,3,0.0,0.0,3.017667,33.69264,29.379999999999995,3.3146657895381053,,,,,0.10117366807183895
2023,219,4,0.0,0.0,1.708333,32.43497,28.460000000000036,2.837380834939202,,,,,0.4017807583468619
2023,219,5,0.0,0.0,2.903,31.7528,27.79000000000002,2.521236267792928,,,,,0.3313272970610451
2023,219,6,4.9234135667396055,6.32,1.452333,31.1608,27.340000000000032,2.3101732717431886,,,,,0.4988264004418545
2023,219,7,74.945295404814,0.0,1.475867,32.05556,27.77000000000004,2.533107458568367,,,,,1.1727531709613919
2023,219,8,164.11378555798686,0.0,0.6804333,32.96759,29.180000000000007,2.7829549711122383,,,,,1.7215238727489226
2023,219,9,246.1706783369803,0.0,0.2696333,34.24927,30.850000000000023,3.2735778343099433,,,,,3.3881328847086913
2023,219,10,317.83369803063454,0.0,0.4268,35.03081,32.660000000000025,3.646741167138211,,,,,5.2446507139285385
2023,219,11,371.44420131291025,0.0,1.572967,36.91008,34.55000000000001,4.444676810444795,,,,,6.022877450004921
2023,219,12,396.60831509846827,6.32,2.103,38.24644,36.360000000000014,5.079136468595488,,,,,6.034460990382192
2023,219,13,394.9671772428884,0.0,2.345666,39.23213,38.02000000000004,5.590968153938234,,,,,6.586009793494086
2023,219,14,365.9737417943107,0.0,2.844333,40.56253,39.49000000000001,6.251574395291008,,,,,6.120945143067731
2023,219,15,314.00437636761484,0.0,2.919,40.89676,40.610000000000014,6.437223509013954,,,,,5.574298162100769
2023,219,16,242.3413566739606,0.0,2.137666,41.11134,41.27000000000004,6.486716520919669,,,,,4.812893562550956
2023,219,17,161.37855579868707,0.0,2.625667,40.61637,41.450000000000045,6.223604414938119,,,,,4.7265617642331845
2023,219,18,79.8687089715536,6.32,3.020333,40.88105,41.200000000000045,6.332609772834491,,,,,3.7797652043480174
2023,219,19,13.129102844638949,0.0,2.444333,39.6005,40.58000000000004,5.778949368651081,,,,,2.253349975283713
2023,219,20,0.0,0.0,1.951,38.84158,39.08000000000004,5.427972377481123,,,,,0.9438455617549135
2023,219,21,0.0,0.0,2.620333,38.45084,37.54000000000002,5.269772013717248,,,,,0.1998819095810764
2023,219,22,0.0,0.0,2.639,37.77523,36.19,4.977890518012564,,,,,0.26035765998163113
2023,219,23,0.0,0.0,3.495,37.13074,34.879999999999995,4.773775240324038,,,,,0.3118537762762822
2023,220,0,0.0,6.32,2.321666,35.95976,33.64000000000004,4.4505432083167085,,,,,0.07968688725254543
2023,220,1,0.0,0.0,2.799,34.91708,32.54000000000002,4.103426790940014,,,,,0.15708278072405105
2023,220,2,0.0,0.0,3.263,33.96308,31.480000000000015,3.739591784881071,,,,,0.1265679439844244
2023,220,3,0.0,0.0,1.383,33.08382,30.480000000000015,3.4384368795760603,,,,,0.4480172367715839
2023,220,4,0.0,0.0,1.500333,32.94805,29.600000000000023,3.4710266897190776,,,,,0.5544166103011148
2023,220,5,0.0,0.0,0.9963333,32.32445,28.83000000000004,3.2796930412219396,,,,,0.5345662831783453
2023,220,6,1.6411378555798684,6.32,0.3708,30.90774,28.210000000000036,2.656180668673572,,,,,0.7231605016254069
2023,220,7,10.393873085339168,0.76,1.345667,25.83967,28.52000000000004,0.9778387189835904,,,,,2.0588373202152503
2023,220,8,142.77899343544857,0.0,1.476333,27.55915,29.610000000000017,1.2277745312029522,,,,,0.8682453570276082
2023,220,9,228.66520787746168,0.0,1.612333,30.83544,31.02000000000004,2.067914650620319,,,,,1.7708362745073611
2023,220,10,323.85120350109406,0.0,1.812333,33.85997,32.450000000000045,3.391275594568643,,,,,4.325735326058576
2023,220,11,379.1028446389497,0.0,1.327,35.46358,34.24000000000001,4.002716955224467,,,,,5.663121930525603
2023,220,12,382.3851203501094,6.32,1.463,37.16555,36.04000000000002,4.570099896802963,,,,,4.567521513663375
2023,220,13,396.0612691466083,0.0,2.556333,38.24528,37.73000000000002,5.040130997448985,,,,,6.728079427130582
2023,220,14,373.0853391684901,0.0,2.148333,38.68621,39.21000000000003,5.208628216644384,,,,,6.599810813786843
2023,220,15,312.9102844638949,0.0,2.439,40.26011,40.29000000000002,5.802310814591593,,,,,5.969671496638469
2023,220,16,240.70021881838073,0.0,2.953667,39.99552,40.879999999999995,5.69844238932775,,,,,5.167231958322668
2023,220,17,161.92560175054703,0.0,3.804333,39.90081,40.96000000000003,5.735117571377633,,,,,4.3949529134122844
2023,220,18,79.32166301969364,6.32,2.569667,39.44862,40.610000000000014,5.6491925100364035,,,,,3.1500674595951086
2023,220,19,13.129102844638949,0.0,2.676333,38.18058,39.879999999999995,5.178356793099986,,,,,2.4223439062197585
2023,220,20,0.0,0.0,3.332333,37.62791,38.29000000000002,4.973269271500155,,,,,0.7827515570089921
2023,220,21,0.0,0.0,2.679,33.16759,36.73000000000002,3.1685557228047383,,,,,0.9181518271929664
2023,220,22,0.0,0.0,2.583,32.07756,35.35000000000002,3.0428671380448997,,,,,0.7147726911403388
2023,220,23,0.0,0.0,2.076333,30.91452,34.10000000000002,2.6611494420147412,,,,,0.5900729710053759
2023,221,0,0.0,6.32,1.868333,31.06817,32.97000000000003,2.8137351906166637,,,,,0.34677081768799334
2023,221,1,0.0,0.0,1.591,30.91678,31.980000000000015,2.783501182469884,,,,,0.2697220791852237
2023,221,2,0.0,0.0,1.647,31.13143,31.02000000000004,2.8460932603393116,,,,,0.2701131450172532
2023,221,3,0.0,0.0,1.564333,30.57785,30.110000000000017,2.675134602302768,,,,,0.48662100242385736
2023,221,4,0.0,0.0,1.273667,30.40161,29.32000000000005,2.581461009479846,,,,,0.5890764900342833
2023,221,5,0.0,0.0,0.9623,30.11239,28.600000000000023,2.4772495324476367,,,,,0.6791497952914696
2023,221,6,2.735229759299781,6.32,1.129667,29.89096,28.010000000000048,2.42060416841707,,,,,0.792823715869073
2023,221,7,54.157549234135665,0.0,0.8903,30.83995,28.340000000000032,2.7118515769114406,14.851056182366316,0.3980363350267608,,,1.137343395813243
2023,221,8,166.3019693654267,0.0,1.577667,32.92019,29.57000000000005,3.2083254045505454,14.851056182366316,0.3980363350267608,,,1.3573687781881523
2023,221,9,247.81181619256017,0.0,1.767,33.86305,31.100000000000023,3.446662505820679,,,,,3.254985065676612
2023,221,10,320.5689277899343,0.0,0.8476333,35.32807,32.85000000000002,3.844138989171032,,,,,4.884575211827536
2023,221,11,371.9912472647702,0.0,1.865667,35.90134,34.74000000000001,4.197041976070427,,,,,6.074589377983592
2023,221,12,396.60831509846827,6.32,1.439,37.15403,36.57000000000005,4.6227402148374965,,,,,6.22170082140817
2023,221,13,393.3260393873085,0.0,2.865667,38.19914,38.25,5.0093727006889255,,,,,6.583995747264728
2023,221,14,333.15098468271333,0.0,1.137367,38.31797,39.660000000000025,5.074824476930622,,,,,6.671841949566852
2023,221,15,311.26914660831505,0.0,3.255,39.92324,40.660000000000025,5.752710568551837,13.690700762061878,0.648187939158909,,,5.967987749466128
2023,221,16,231.94748358862145,0.0,2.396333,39.52396,41.18000000000001,5.65604101500889,13.690700762061878,0.648187939158909,,,4.788747226571895
2023,221,17,162.472647702407,0.0,3.047,39.91562,41.200000000000045,5.889308806290698,,,,,4.447538645138453
2023,221,18,79.8687089715536,6.32,2.409667,39.59805,40.83000000000004,5.790727129428862,,,,,3.1999609372615794
2023,221,19,11.48796498905908,0.0,2.460333,38.22241,40.129999999999995,5.266478771370872,,,,,2.287772448863253
2023,221,20,0.0,0.0,2.068333,37.51249,38.54000000000002,5.039126310709604,,,,,0.9247717436090759
2023,221,21,0.0,0.0,1.436333,37.08025,36.950000000000045,4.876757253290993,,,,,0.21549039679556575
2023,221,22,0.0,0.0,1.935,37.02377,35.56,4.866242131962212,,,,,0.3900676579489497
2023,221,23,0.0,0.0,1.740333,36.52771,34.22000000000003,4.717989831105926,,,,,0.3047038635207069
2023,222,0,0.0,6.32,1.687,35.95569,32.97000000000003,4.520378841923326,,,,,0.22996980478121443
2023,222,1,0.0,0.0,1.591,35.64809,31.870000000000005,4.470573335424363,,,,,0.3539342374572462
2023,222,2,0.0,0.0,2.225667,35.21985,30.80000000000001,4.309260056655738,,,,,0.4090469953983854
2023,222,3,0.0,0.0,1.276333,33.86655,29.79000000000002,3.574980159638645,,,,,0.5086747487343936
2023,222,4,0.0,0.0,1.332333,33.02892,28.910000000000025,3.2419209289479527,,,,,0.6263740451554838
2023,222,5,0.0,0.0,1.935,31.80928,28.180000000000007,2.978721439331153,,,,,0.800062497558784
