year,julian-day,standard-time,leaftemp
2023,209,10,34.25125
2023,209,11,36.94
2023,209,12,38.761875
2023,209,13,40.634375
2023,209,14,42.082499999999996
2023,209,15,42.886250000000004
2023,209,16,43.205625
2023,209,17,42.775625
2023,209,18,42.094375
2023,209,19,40.18
2023,209,20,39.155
2023,209,21,37.26125
2023,209,22,36.448750000000004
2023,209,23,34.380625
2023,210,0,33.420625
2023,210,1,32.44625
2023,210,2,32.81875
2023,210,3,31.392500000000002
2023,210,4,31.985
2023,210,5,31.8125
2023,210,6,30.270625
2023,210,7,30.08625
2023,210,8,31.645
2023,210,9,34.86625
2023,210,10,35.96375
2023,210,11,39.288125
2023,210,12,40.079375
2023,210,13,41.296875
2023,210,14,42.56375
2023,210,15,42.8525
2023,210,16,42.995625
2023,210,17,42.78111111111111
2023,210,18,41.84777777777778
2023,210,19,40.147777777777776
2023,210,20,39.260555555555555
2023,210,21,39.03833333333333
2023,210,22,37.35333333333333
2023,210,23,36.92333333333333
2023,211,0,36.185
2023,211,1,36.02388888888889
2023,211,2,34.12777777777777
2023,211,3,33.73
2023,211,4,34.06888888888889
2023,211,5,32.83222222222222
2023,211,6,31.882777777777775
2023,211,7,32.05833333333333
2023,211,8,32.87
2023,211,9,34.82722222222222
2023,211,10,37.544999999999995
2023,211,11,36.28611111111111
2023,211,12,36.812222222222225
2023,211,13,38.485
2023,211,14,39.69222222222223
2023,211,15,39.735
2023,211,16,40.367222222222225
2023,211,17,41.117777777777775
2023,211,18,40.10944444444445
2023,211,19,37.71
2023,211,20,35.005
2023,211,21,35.05555555555556
2023,211,22,34.55888888888889
2023,211,23,33.095555555555556
2023,212,0,31.512777777777778
2023,212,1,25.86111111111111
2023,212,2,27.365
2023,212,3,26.68277777777778
2023,212,4,26.355
2023,212,5,25.892222222222223
2023,212,6,26.188888888888886
2023,212,7,28.334444444444443
2023,212,8,31.37722222222222
2023,212,9,34.15222222222222
2023,212,10,36.26222222222222
2023,212,11,37.70777777777778
2023,212,12,38.05
2023,212,13,39.32722222222222
2023,212,14,40.01444444444444
2023,212,15,40.983333333333334
2023,212,16,41.60055555555555
2023,212,17,40.87388888888889
2023,212,18,38.77055555555555
2023,212,19,37.30722222222222
2023,212,20,35.946666666666665
2023,212,21,35.25388888888889
2023,212,22,33.83833333333334
2023,212,23,31.105555555555554
2023,213,0,30.28611111111111
2023,213,1,28.546111111111113
2023,213,2,28.11
2023,213,3,27.465555555555554
2023,213,4,26.88611111111111
2023,213,5,26.33
2023,213,6,26.392777777777777
2023,213,7,28.505555555555556
2023,213,8,31.324444444444445
2023,213,9,33.992777777777775
2023,213,10,36.04555555555555
2023,213,11,37.70111111111111
2023,213,12,38.64944444444445
2023,213,13,40.263333333333335
2023,213,14,41.25888888888889
2023,213,15,40.56777777777778
2023,213,16,40.61888888888889
2023,213,17,41.755
2023,213,18,39.779444444444444
2023,213,19,37.153333333333336
2023,213,20,35.37277777777778
2023,213,21,33.742777777777775
2023,213,22,32.007222222222225
2023,213,23,32.842777777777776
2023,214,0,33.42055555555556
2023,214,1,33.148888888888884
2023,214,2,32.895
2023,214,3,32.26222222222222
2023,214,4,32.031666666666666
2023,214,5,31.60888888888889
2023,214,6,29.272222222222222
2023,214,7,29.83611111111111
2023,214,8,32.96944444444445
2023,214,9,35.56666666666667
2023,214,10,37.385
2023,214,11,37.75277777777777
2023,214,12,38.72888888888889
2023,214,13,39.708333333333336
2023,214,14,41.614999999999995
2023,214,15,41.757777777777775
2023,214,16,41.77277777777778
2023,214,17,41.88055555555556
2023,214,18,40.784444444444446
2023,214,19,37.90166666666667
2023,214,20,36.400000000000006
2023,214,21,34.87555555555556
2023,214,22,33.52333333333333
2023,214,23,33.53055555555555
2023,215,0,32.97833333333333
2023,215,1,32.13611111111111
2023,215,2,31.901666666666667
2023,215,3,31.505555555555556
2023,215,4,29.974444444444444
2023,215,5,29.38888888888889
2023,215,6,28.586666666666662
2023,215,7,29.258888888888887
2023,215,8,31.305555555555557
2023,215,9,34.20666666666667
2023,215,10,36.43111111111111
2023,215,11,37.80555555555556
2023,215,12,39.13611111111111
2023,215,13,41.13
2023,215,14,41.34388888888889
2023,215,15,41.659444444444446
2023,215,16,42.11833333333333
2023,215,17,41.955000000000005
2023,215,18,40.29333333333333
2023,215,19,38.46944444444445
2023,215,20,36.39555555555555
2023,215,21,34.47
2023,215,22,33.60333333333333
2023,215,23,32.48222222222222
2023,216,0,30.48611111111111
2023,216,1,27.78666666666667
2023,216,2,27.635555555555555
2023,216,3,25.056666666666665
2023,216,4,23.143888888888892
2023,216,5,22.71
2023,216,6,23.811111111111114
2023,216,7,26.775555555555556
2023,216,8,31.36111111111111
2023,216,9,34.400000000000006
2023,216,10,36.49055555555556
2023,216,11,37.86055555555556
2023,216,12,38.91833333333333
2023,216,13,40.92888888888889
2023,216,14,42.251666666666665
2023,216,15,43.05222222222223
2023,216,16,43.66388888888889
2023,216,17,43.47333333333333
2023,216,18,42.07555555555555
2023,216,19,36.83277777777778
2023,216,20,33.05444444444444
2023,216,21,31.982222222222227
2023,216,22,29.900555555555556
2023,216,23,34.226111111111116
2023,217,0,34.23444444444445
2023,217,1,33.33611111111111
2023,217,2,31.00388888888889
2023,217,3,28.796666666666667
2023,217,4,26.339444444444446
2023,217,5,24.074444444444442
2023,217,6,23.482222222222223
2023,217,7,27.02777777777778
2023,217,8,31.965555555555554
2023,217,9,34.91388888888889
2023,217,10,37.37
2023,217,11,38.40888888888889
2023,217,12,39.253888888888895
2023,217,13,41.21277777777778
2023,217,14,42.77777777777778
2023,217,15,43.419444444444444
2023,217,16,43.23777777777778
2023,217,17,42.95388888888889
2023,217,18,41.404444444444444
2023,217,19,39.05
2023,217,20,36.91166666666666
2023,217,21,33.85277777777778
