year,julian-day,standard-time,leaftemp
2023,245,5,23.787222222222223
2023,245,6,23.278888888888886
2023,245,7,26.255
2023,245,8,29.37166666666667
2023,245,9,31.818333333333335
2023,245,10,34.00055555555556
2023,245,11,35.40111111111111
2023,245,12,36.568333333333335
2023,245,13,35.365
2023,245,14,35.55722222222222
2023,245,15,34.44777777777778
2023,245,16,35.028333333333336
2023,245,17,35.132777777777775
2023,245,18,32.38333333333333
2023,245,19,30.761111111111113
2023,245,20,28.76722222222222
2023,245,21,27.781111111111112
2023,245,22,27.36777777777778
2023,245,23,27.01388888888889
2023,246,0,25.741111111111113
2023,246,1,25.273333333333333
2023,246,2,24.534444444444446
2023,246,3,24.615555555555556
2023,246,4,24.403333333333332
2023,246,5,23.42
2023,246,6,22.18777777777778
2023,246,7,26.336111111111112
2023,246,8,30.203888888888887
2023,246,9,32.711666666666666
2023,246,10,34.925
2023,246,11,36.91166666666666
2023,246,12,37.24444444444444
2023,246,13,36.891666666666666
2023,246,14,37.70388888888888
2023,246,15,37.995555555555555
2023,246,16,37.82888888888888
2023,246,17,37.21166666666667
2023,246,18,34.96611111111111
2023,246,19,32.730555555555554
2023,246,20,32.18222222222222
2023,246,21,31.45444444444444
2023,246,22,28.695
2023,246,23,26.462222222222223
2023,247,0,27.021666666666665
2023,247,1,25.550555555555558
2023,247,2,25.39333333333333
2023,247,3,24.50722222222222
2023,247,4,25.50722222222222
2023,247,5,24.19
2023,247,6,24.758888888888887
2023,247,7,26.947222222222223
2023,247,8,31.32277777777778
2023,247,9,33.58555555555555
2023,247,10,35.12611111111111
2023,247,11,36.40222222222222
2023,247,12,36.61
2023,247,13,37.04222222222222
2023,247,14,37.78333333333333
2023,247,15,37.86055555555556
2023,247,16,38.04833333333333
2023,247,17,36.806666666666665
2023,247,18,34.30166666666667
2023,247,19,32.40611111111111
2023,247,20,31.444444444444443
2023,247,21,30.29555555555556
2023,247,22,28.807222222222222
2023,247,23,28.653333333333332
2023,248,0,28.254444444444445
2023,248,1,24.754444444444445
2023,248,2,21.53944444444444
2023,248,3,20.504444444444445
2023,248,4,19.513333333333335
2023,248,5,20.41166666666667
2023,248,6,20.919444444444444
2023,248,7,23.85611111111111
2023,248,8,28.408333333333335
2023,248,9,31.119999999999997
2023,248,10,32.891666666666666
2023,248,11,35.12555555555556
2023,248,12,36.12277777777778
2023,248,13,37.03111111111111
2023,248,14,37.784444444444446
2023,248,15,38.58444444444444
2023,248,16,38.94166666666667
2023,248,17,38.49166666666667
2023,248,18,34.88944444444444
2023,248,19,31.898888888888887
2023,248,20,30.581111111111113
2023,248,21,30.393888888888892
2023,248,22,29.981666666666666
2023,248,23,29.602222222222224
2023,249,0,27.31
2023,249,1,23.186111111111114
2023,249,2,21.932222222222222
2023,249,3,19.890555555555554
2023,249,4,20.112222222222222
2023,249,5,20.071111111111108
2023,249,6,19.644444444444446
2023,249,7,23.910555555555554
2023,249,8,28.943333333333335
2023,249,9,31.887222222222224
2023,249,10,35.03
2023,249,11,37.70944444444444
2023,249,12,38.23
2023,249,13,37.97388888888889
2023,249,14,38.93444444444444
2023,249,15,39.31444444444444
2023,249,16,39.29611111111112
2023,249,17,38.18333333333334
2023,249,18,34.65222222222222
2023,249,19,32.13
2023,249,20,31.393333333333334
2023,249,21,30.91611111111111
2023,249,22,29.09777777777778
2023,249,23,24.309444444444445
2023,250,0,22.61
2023,250,1,21.23166666666667
2023,250,2,20.105555555555554
2023,250,3,19.409444444444446
2023,250,4,21.03
2023,250,5,21.258333333333333
2023,250,6,19.833333333333332
2023,250,7,23.125
2023,250,8,28.211111111111112
2023,250,9,32.09222222222222
2023,250,10,35.96055555555555
2023,250,11,38.55
2023,250,12,39.41833333333333
2023,250,13,39.547222222222224
2023,250,14,40.05222222222223
2023,250,15,40.391666666666666
2023,250,16,40.349999999999994
2023,250,17,39.33444444444444
2023,250,18,36.47
2023,250,19,34.04777777777778
2023,250,20,33.23166666666666
2023,250,21,28.738888888888887
2023,250,22,32.101111111111116
2023,250,23,29.586666666666662
2023,251,0,26.601666666666667
2023,251,1,25.61111111111111
2023,251,2,24.002222222222223
2023,251,3,24.773333333333333
2023,251,4,25.96777777777778
2023,251,5,26.89611111111111
2023,251,6,25.00277777777778
2023,251,7,25.475
2023,251,8,31.41944444444444
2023,251,9,34.30555555555556
2023,251,10,37.275555555555556
2023,251,11,39.63722222222222
2023,251,12,39.92111111111112
2023,251,13,40.67944444444444
2023,251,14,41.53333333333333
2023,251,15,42.07055555555556
2023,251,16,41.82888888888889
2023,251,17,40.47888888888889
2023,251,18,37.55888888888889
2023,251,19,36.40833333333333
2023,251,20,36.208333333333336
2023,251,21,33.57555555555555
2023,251,22,32.35888888888889
2023,251,23,31.057777777777776
2023,252,0,29.63555555555556
2023,252,1,30.84388888888889
2023,252,2,29.095000000000002
2023,252,3,26.31222222222222
2023,252,4,24.61388888888889
2023,252,5,23.655
2023,252,6,24.08833333333333
2023,252,7,27.03277777777778
2023,252,8,31.167777777777776
2023,252,9,34.20055555555555
2023,252,10,37.59833333333333
2023,252,11,40.22833333333333
2023,252,12,41.29222222222222
2023,252,13,42.07333333333334
2023,252,14,42.641666666666666
2023,252,15,42.77722222222222
2023,252,16,42.70777777777778
2023,252,17,41.70111111111111
2023,252,18,38.364444444444445
2023,252,19,35.81
2023,252,20,35.43
2023,252,21,34.159444444444446
2023,252,22,32.666666666666664
2023,252,23,29.231666666666666
2023,253,0,28.62722222222222
2023,253,1,26.765555555555558
2023,253,2,25.774444444444445
2023,253,3,26.85611111111111
2023,253,4,25.668333333333333
2023,253,5,25.20388888888889
2023,253,6,24.802777777777777
2023,253,7,27.621111111111112
2023,253,8,29.569444444444443
2023,253,9,33.736111111111114
2023,253,10,37.92444444444445
2023,253,11,40.25277777777777
2023,253,12,41.295
2023,253,13,42.14111111111111
2023,253,14,42.30555555555556
2023,253,15,40.623333333333335
2023,253,16,40.35166666666667
2023,253,17,38.13333333333333
2023,253,18,36.257777777777775
2023,253,19,35.31055555555556
2023,253,20,34.358333333333334
2023,253,21,33.62611111111111
2023,253,22,31.290000000000003
2023,253,23,32.62388888888889
2023,254,0,32.242222222222225
2023,254,1,31.077222222222222
2023,254,2,30.410555555555554
2023,254,3,29.678333333333335
2023,254,4,27.142777777777777
2023,254,5,26.945555555555554
2023,254,6,27.83388888888889
2023,254,7,27.528333333333332
2023,254,8,27.886666666666667
2023,254,9,30.26777777777778
2023,254,10,33.931666666666665
2023,254,11,37.07833333333333
2023,254,12,39.18388888888889
2023,254,13,38.15833333333333
2023,254,14,38.995555555555555
2023,254,15,39.15555555555555
2023,254,16,38.61888888888889
2023,254,17,37.54666666666667
2023,254,18,35.39666666666667
2023,254,19,34.410555555555554
2023,254,20,34.528333333333336
2023,254,21,33.20611111111111
2023,254,22,31.299999999999997
2023,254,23,30.33
2023,255,0,31.251666666666665
2023,255,1,31.08722222222222
2023,255,2,31.000555555555554
2023,255,3,30.01055555555556
2023,255,4,28.128888888888888
2023,255,5,27.172777777777778
2023,255,6,26.669444444444444
2023,255,7,26.74777777777778
2023,255,8,28.709999999999997
2023,255,9,29.98833333333333
2023,255,10,29.68111111111111
2023,255,11,31.592777777777776
2023,255,12,34.00555555555556
2023,255,13,34.282222222222224
2023,255,14,35.79611111111112
2023,255,15,35.78888888888889
2023,255,16,33.14277777777778
2023,255,17,31.479444444444443
2023,255,18,30.543333333333333
2023,255,19,28.866111111111113
2023,255,20,27.925555555555558
2023,255,21,22.004444444444445
2023,255,22,23.014444444444443
2023,255,23,24.572777777777777
2023,256,0,22.855555555555554
2023,256,1,22.705555555555556
2023,256,2,23.089444444444446
2023,256,3,23.221111111111114
2023,256,4,22.881666666666668
2023,256,5,23.227777777777778
2023,256,6,23.086111111111112
2023,256,7,21.67833333333333
2023,256,8,23.57
2023,256,9,25.797222222222224
2023,256,10,28.624444444444446
2023,256,11,30.133333333333333
2023,256,12,31.87722222222222
2023,256,13,33.47333333333333
2023,256,14,34.87555555555556
2023,256,15,35.35277777777778
2023,256,16,33.395
2023,256,17,31.867222222222225
2023,256,18,30.946666666666665
2023,256,19,29.555555555555557
2023,256,20,28.731666666666666
2023,256,21,27.587777777777777
2023,256,22,27.399444444444445
2023,256,23,26.676666666666666
2023,257,0,25.958333333333332
2023,257,1,25.077777777777776
2023,257,2,24.84
2023,257,3,23.417777777777776
2023,257,4,23.61777777777778
2023,257,5,23.577777777777776
2023,257,6,23.668333333333333
2023,257,7,24.071111111111108
2023,257,8,27.441111111111113
2023,257,9,28.816111111111113
2023,257,10,31.09722222222222
2023,257,11,32.45777777777778
2023,257,12,34.032222222222224
2023,257,13,34.57555555555555
2023,257,14,35.29388888888889
2023,257,15,35.47277777777778
2023,257,16,34.89333333333333
2023,257,17,33.91222222222222
2023,257,18,30.928333333333335
2023,257,19,29.715
2023,257,20,28.069444444444443
2023,257,21,24.579444444444444
2023,257,22,23.819444444444443
2023,257,23,23.713333333333335
2023,258,0,21.371666666666666
2023,258,1,22.593333333333334
2023,258,2,21.503333333333334
2023,258,3,20.685
2023,258,4,22.82
2023,258,5,22.706666666666663
2023,258,6,22.632777777777775
2023,258,7,23.750555555555554
2023,258,8,27.071111111111108
2023,258,9,29.526111111111113
2023,258,10,32.29388888888889
2023,258,11,33.989999999999995
2023,258,12,34.64222222222222
2023,258,13,35.513333333333335
2023,258,14,36.075
2023,258,15,36.05777777777777
2023,258,16,35.62777777777777
2023,258,17,34.352222222222224
2023,258,18,30.499444444444446
2023,258,19,26.849444444444444
2023,258,20,25.047222222222224
2023,258,21,24.570555555555554
2023,258,22,23.475
2023,258,23,23.635
2023,259,0,22.028888888888886
2023,259,1,22.899444444444445
2023,259,2,20.061666666666667
2023,259,3,19.34
2023,259,4,19.03222222222222
2023,259,5,19.28388888888889
2023,259,6,19.97
2023,259,7,23.325000000000003
2023,259,8,26.912222222222223
2023,259,9,29.65777777777778
2023,259,10,32.42111111111112
2023,259,11,34.325
2023,259,12,35.00388888888889
2023,259,13,35.919444444444444
2023,259,14,36.791111111111114
2023,259,15,36.787777777777784
2023,259,16,36.13611111111111
2023,259,17,34.10388888888889
2023,259,18,29.77722222222222
2023,259,19,27.441666666666666
2023,259,20,26.60611111111111
2023,259,21,26.267777777777777
2023,259,22,30.70888888888889
2023,259,23,30.314999999999998
2023,260,0,29.751666666666665
2023,260,1,28.653888888888886
2023,260,2,26.77
2023,260,3,25.478333333333335
2023,260,4,20.607777777777777
2023,260,5,19.995555555555555
2023,260,6,20.102777777777778
2023,260,7,23.086111111111112
2023,260,8,26.239444444444445
2023,260,9,29.221666666666668
2023,260,10,32.235
2023,260,11,34.52722222222222
2023,260,12,35.062777777777775
2023,260,13,35.95222222222222
2023,260,14,36.632777777777775
2023,260,15,37.050555555555555
2023,260,16,36.72666666666666
2023,260,17,35.85277777777778
2023,260,18,32.096111111111114
2023,260,19,30.174444444444443
2023,260,20,29.823333333333338
2023,260,21,28.348888888888887
2023,260,22,28.61333333333333
2023,260,23,28.35
2023,261,0,24.63222222222222
2023,261,1,24.113333333333333
2023,261,2,26.77611111111111
2023,261,3,22.422222222222224
2023,261,4,19.63388888888889
2023,261,5,20.104444444444443
2023,261,6,19.98166666666667
2023,261,7,22.225555555555555
2023,261,8,25.697222222222223
2023,261,9,28.446666666666665
2023,261,10,31.08888888888889
2023,261,11,33.11222222222222
2023,261,12,33.94888888888889
2023,261,13,34.471666666666664
2023,261,14,35.114444444444445
2023,261,15,34.90277777777778
2023,261,16,34.39333333333334
2023,261,17,33.68388888888889
2023,261,18,30.980555555555554
2023,261,19,28.94888888888889
2023,261,20,27.845555555555556
2023,261,21,26.834444444444443
2023,261,22,24.38222222222222
2023,261,23,22.927777777777777
2023,262,0,20.619999999999997
2023,262,1,20.03277777777778
2023,262,2,18.95888888888889
2023,262,3,19.97222222222222
2023,262,4,18.326666666666668
2023,262,5,17.915000000000003
2023,262,6,17.968333333333334
2023,262,7,21.041666666666668
2023,262,8,24.450555555555557
2023,262,9,27.1
2023,262,10,29.459444444444443
2023,262,11,31.80833333333333
2023,262,12,32.36833333333333
2023,262,13,33.041111111111114
2023,262,14,33.63944444444444
2023,262,15,33.70222222222222
2023,262,16,33.25944444444444
2023,262,17,32.437777777777775
2023,262,18,28.47888888888889
2023,262,19,25.953333333333333
2023,262,20,26.218333333333334
2023,262,21,26.518888888888892
2023,262,22,23.412777777777777
2023,262,23,19.32
2023,263,0,18.690555555555555
2023,263,1,19.014444444444443
2023,263,2,17.23166666666667
2023,263,3,18.732222222222223
2023,263,4,20.406111111111112
2023,263,5,20.43722222222222
2023,263,6,20.391666666666666
2023,263,7,19.450555555555557
2023,263,8,19.774444444444445
2023,263,9,21.51833333333333
2023,263,10,22.998333333333335
2023,263,11,29.264444444444443
2023,263,12,31.178888888888892
2023,263,13,32.53277777777778
2023,263,14,33.214444444444446
2023,263,15,34.20055555555555
2023,263,16,33.67166666666667
2023,263,17,31.116666666666667
2023,263,18,30.91611111111111
2023,263,19,29.563333333333333
2023,263,20,28.526111111111113
2023,263,21,24.715555555555554
2023,263,22,24.705
2023,263,23,20.658333333333335
2023,264,0,20.604444444444443
2023,264,1,21.00722222222222
2023,264,2,18.991666666666667
2023,264,3,18.753333333333334
2023,264,4,17.218333333333334
2023,264,5,15.904444444444444
2023,264,6,16.500555555555554
2023,264,7,19.073888888888888
2023,264,8,22.685555555555553
2023,264,9,25.869444444444444
2023,264,10,28.588333333333335
2023,264,11,31.313333333333333
2023,264,12,32.02444444444445
2023,264,13,32.26
2023,264,14,33.050555555555555
2023,264,15,33.183888888888895
2023,264,16,31.59722222222222
2023,264,17,31.317222222222224
2023,264,18,28.869444444444444
2023,264,19,29.10722222222222
2023,264,20,28.825555555555557
2023,264,21,24.867222222222225
2023,264,22,22.68277777777778
2023,264,23,23.18777777777778
2023,265,0,24.077222222222222
2023,265,1,20.765
2023,265,2,19.155
2023,265,3,20.094444444444445
2023,265,4,19.68111111111111
2023,265,5,17.784444444444446
2023,265,6,18.625555555555554
2023,265,7,19.10666666666667
2023,265,8,20.512777777777778
2023,265,9,25.954444444444444
2023,265,10,28.016111111111112
2023,265,11,31.311111111111114
2023,265,12,30.31222222222222
2023,265,13,32.263333333333335
2023,265,14,32.91833333333333
2023,265,15,32.785
2023,265,16,30.417777777777776
2023,265,17,30.237777777777776
2023,265,18,29.394444444444446
2023,265,19,28.85166666666667
2023,265,20,26.86777777777778
2023,265,21,25.44388888888889
2023,265,22,26.175555555555558
2023,265,23,21.999444444444446
2023,266,0,20.62222222222222
2023,266,1,19.993333333333332
2023,266,2,18.813333333333333
2023,266,3,19.443333333333335
2023,266,4,20.74
2023,266,5,20.177222222222223
2023,266,6,20.87388888888889
2023,266,7,20.33833333333333
2023,266,8,21.48888888888889
2023,266,9,23.543333333333333
2023,266,10,25.028888888888886
2023,266,11,27.844444444444445
2023,266,12,27.932222222222222
2023,266,13,28.82388888888889
2023,266,14,31.951666666666668
2023,266,15,30.43722222222222
2023,266,16,29.88555555555556
2023,266,17,30.849444444444444
2023,266,18,27.614444444444445
2023,266,19,23.621111111111112
2023,266,20,22.183888888888887
2023,266,21,21.295555555555556
2023,266,22,21.29888888888889
2023,266,23,21.135
2023,267,0,20.154444444444444
2023,267,1,20.04388888888889
2023,267,2,19.254444444444445
2023,267,3,17.440555555555555
2023,267,4,16.99111111111111
2023,267,5,16.77777777777778
2023,267,6,16.718333333333334
2023,267,7,20.355555555555554
2023,267,8,23.913888888888888
2023,267,9,27.648333333333333
2023,267,10,29.75388888888889
2023,267,11,31.90222222222222
2023,267,12,32.220555555555556
2023,267,13,32.74444444444444
2023,267,14,33.30777777777777
2023,267,15,33.562222222222225
2023,267,16,32.60666666666666
2023,267,17,31.852777777777778
2023,267,18,27.83
2023,267,19,25.825
2023,267,20,23.226666666666667
2023,267,21,22.610555555555557
2023,267,22,22.10388888888889
2023,267,23,20.95777777777778
2023,268,0,19.92833333333333
2023,268,1,18.686666666666667
2023,268,2,20.111666666666665
2023,268,3,19.260555555555555
2023,268,4,19.98
2023,268,5,18.07611111111111
2023,268,6,17.458333333333332
2023,268,7,20.11611111111111
2023,268,8,24.195
2023,268,9,27.935555555555553
2023,268,10,29.71388888888889
2023,268,11,32.18888888888889
2023,268,12,32.95055555555555
2023,268,13,33.49444444444444
2023,268,14,34.62722222222222
2023,268,15,35.01277777777778
2023,268,16,34.443333333333335
2023,268,17,33.26888888888889
2023,268,18,29.157222222222224
2023,268,19,25.876666666666665
2023,268,20,24.421666666666667
2023,268,21,23.322222222222223
2023,268,22,22.900555555555556
2023,268,23,21.44222222222222
2023,269,0,20.47
2023,269,1,19.13222222222222
2023,269,2,18.435555555555553
2023,269,3,17.645
2023,269,4,17.615555555555556
2023,269,5,16.75611111111111
2023,269,6,16.04111111111111
2023,269,7,19.788333333333334
2023,269,8,24.45111111111111
2023,269,9,27.043333333333333
